=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=q_seed_42 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=5.0 lambda_ite=1.0 lambda_cate=1.2 lambda_prob=0.8 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 42
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 12: Loss 2.9164 | AUC 0.8638 | CATE 0.0013 | PEHE 0.0868 | Sens 0.0003
  Ep 13: Loss 2.5793 | AUC 0.8627 | CATE 0.0015 | PEHE 0.0882 | Sens 0.0003
  Ep 14: Loss 2.7751 | AUC 0.8623 | CATE 0.0015 | PEHE 0.0891 | Sens 0.0003
  Ep 15: Loss 2.7546 | AUC 0.8619 | CATE 0.0011 | PEHE 0.0903 | Sens 0.0003
  Ep 16: Loss 2.9156 | AUC 0.8612 | CATE 0.0005 | PEHE 0.0911 | Sens 0.0003
  Ep 17: Loss 2.9553 | AUC 0.8619 | CATE 0.0001 | PEHE 0.0918 | Sens 0.0003
  Ep 18: Loss 2.6560 | AUC 0.8616 | CATE 0.0001 | PEHE 0.0921 | Sens 0.0003
  Ep 19: Loss 2.8380 | AUC 0.8616 | CATE 0.0003 | PEHE 0.0922 | Sens 0.0003
  Ep 20: Loss 2.8940 | AUC 0.8623 | CATE 0.0002 | PEHE 0.0919 | Sens 0.0003
  Ep 21: Loss 2.9898 | AUC 0.8631 | CATE 0.0001 | PEHE 0.0916 | Sens 0.0003
  Ep 22: Loss 2.8264 | AUC 0.8638 | CATE 0.0003 | PEHE 0.0910 | Sens 0.0003
  Ep 23: Loss 2.7233 | AUC 0.8631 | CATE 0.0006 | PEHE 0.0912 | Sens 0.0003
  Ep 24: Loss 2.8247 | AUC 0.8631 | CATE 0.0008 | PEHE 0.0910 | Sens 0.0003
  Ep 25: Loss 2.9479 | AUC 0.8631 | CATE 0.0009 | PEHE 0.0910 | Sens 0.0003
  Ep 26: Loss 2.8923 | AUC 0.8635 | CATE 0.0014 | PEHE 0.0906 | Sens 0.0003
  Ep 27: Loss 2.8239 | AUC 0.8635 | CATE 0.0020 | PEHE 0.0904 | Sens 0.0003
  Ep 28: Loss 2.8834 | AUC 0.8638 | CATE 0.0024 | PEHE 0.0901 | Sens 0.0003
  Ep 29: Loss 2.8049 | AUC 0.8638 | CATE 0.0027 | PEHE 0.0893 | Sens 0.0003
  Ep 30: Loss 2.8812 | AUC 0.8642 | CATE 0.0029 | PEHE 0.0892 | Sens 0.0003
  Ep 31: Loss 2.7484 | AUC 0.8642 | CATE 0.0034 | PEHE 0.0891 | Sens 0.0003
  Ep 32: Loss 2.9060 | AUC 0.8642 | CATE 0.0031 | PEHE 0.0895 | Sens 0.0003
  Ep 33: Loss 2.6827 | AUC 0.8638 | CATE 0.0032 | PEHE 0.0897 | Sens 0.0003
  Ep 34: Loss 2.9039 | AUC 0.8635 | CATE 0.0037 | PEHE 0.0898 | Sens 0.0003
  Ep 35: Loss 2.7636 | AUC 0.8635 | CATE 0.0037 | PEHE 0.0900 | Sens 0.0003
  Ep 36: Loss 2.8703 | AUC 0.8635 | CATE 0.0038 | PEHE 0.0902 | Sens 0.0003
  Ep 37: Loss 3.0008 | AUC 0.8627 | CATE 0.0038 | PEHE 0.0911 | Sens 0.0003
  Ep 38: Loss 2.7470 | AUC 0.8623 | CATE 0.0038 | PEHE 0.0920 | Sens 0.0003
  Ep 39: Loss 2.7742 | AUC 0.8619 | CATE 0.0036 | PEHE 0.0926 | Sens 0.0003
  Ep 40: Loss 2.9300 | AUC 0.8619 | CATE 0.0037 | PEHE 0.0928 | Sens 0.0003
  Ep 41: Loss 2.8349 | AUC 0.8623 | CATE 0.0046 | PEHE 0.0912 | Sens 0.0003
  Ep 42: Loss 2.9608 | AUC 0.8623 | CATE 0.0050 | PEHE 0.0905 | Sens 0.0003
  Ep 43: Loss 2.8626 | AUC 0.8631 | CATE 0.0053 | PEHE 0.0899 | Sens 0.0003
  Ep 44: Loss 2.9940 | AUC 0.8627 | CATE 0.0055 | PEHE 0.0899 | Sens 0.0003
  Ep 45: Loss 2.7281 | AUC 0.8631 | CATE 0.0054 | PEHE 0.0894 | Sens 0.0003
  Ep 46: Loss 2.9269 | AUC 0.8623 | CATE 0.0053 | PEHE 0.0888 | Sens 0.0003
  Ep 47: Loss 2.7376 | AUC 0.8627 | CATE 0.0052 | PEHE 0.0888 | Sens 0.0003
  Ep 48: Loss 2.8542 | AUC 0.8623 | CATE 0.0052 | PEHE 0.0882 | Sens 0.0003
  Ep 49: Loss 2.8493 | AUC 0.8635 | CATE 0.0053 | PEHE 0.0888 | Sens 0.0003
  Ep 50: Loss 2.8012 | AUC 0.8631 | CATE 0.0051 | PEHE 0.0880 | Sens 0.0003
  Ep 51: Loss 2.6804 | AUC 0.8631 | CATE 0.0047 | PEHE 0.0886 | Sens 0.0003
  Ep 52: Loss 2.8114 | AUC 0.8627 | CATE 0.0045 | PEHE 0.0883 | Sens 0.0003
  Ep 53: Loss 2.6253 | AUC 0.8627 | CATE 0.0042 | PEHE 0.0877 | Sens 0.0003
  Ep 54: Loss 3.1033 | AUC 0.8627 | CATE 0.0037 | PEHE 0.0869 | Sens 0.0003
  Ep 55: Loss 2.8699 | AUC 0.8627 | CATE 0.0036 | PEHE 0.0869 | Sens 0.0003
  Ep 56: Loss 2.9398 | AUC 0.8627 | CATE 0.0034 | PEHE 0.0865 | Sens 0.0003
  Ep 57: Loss 2.7250 | AUC 0.8627 | CATE 0.0037 | PEHE 0.0866 | Sens 0.0003
  Ep 58: Loss 2.7361 | AUC 0.8627 | CATE 0.0039 | PEHE 0.0871 | Sens 0.0003
  Ep 59: Loss 2.7802 | AUC 0.8627 | CATE 0.0042 | PEHE 0.0872 | Sens 0.0003
  Ep 60: Loss 2.6867 | AUC 0.8627 | CATE 0.0046 | PEHE 0.0869 | Sens 0.0003
  Ep 61: Loss 2.7645 | AUC 0.8631 | CATE 0.0047 | PEHE 0.0875 | Sens 0.0003
  Ep 62: Loss 2.5599 | AUC 0.8623 | CATE 0.0049 | PEHE 0.0879 | Sens 0.0003
  Ep 63: Loss 3.0480 | AUC 0.8616 | CATE 0.0048 | PEHE 0.0888 | Sens 0.0003
  Ep 64: Loss 2.7210 | AUC 0.8604 | CATE 0.0049 | PEHE 0.0898 | Sens 0.0003
  Ep 65: Loss 2.8997 | AUC 0.8608 | CATE 0.0047 | PEHE 0.0900 | Sens 0.0004
  Ep 66: Loss 2.9622 | AUC 0.8589 | CATE 0.0042 | PEHE 0.0920 | Sens 0.0003
  Ep 67: Loss 2.7915 | AUC 0.8585 | CATE 0.0044 | PEHE 0.0927 | Sens 0.0003
  Ep 68: Loss 2.6257 | AUC 0.8593 | CATE 0.0046 | PEHE 0.0923 | Sens 0.0003
  Ep 69: Loss 2.7927 | AUC 0.8593 | CATE 0.0042 | PEHE 0.0926 | Sens 0.0003
  Ep 70: Loss 2.7681 | AUC 0.8593 | CATE 0.0046 | PEHE 0.0922 | Sens 0.0003
  Ep 71: Loss 3.0058 | AUC 0.8593 | CATE 0.0052 | PEHE 0.0920 | Sens 0.0004
  Ep 72: Loss 2.7920 | AUC 0.8596 | CATE 0.0051 | PEHE 0.0917 | Sens 0.0003
  Ep 73: Loss 2.7762 | AUC 0.8596 | CATE 0.0047 | PEHE 0.0920 | Sens 0.0003
  Ep 74: Loss 2.7538 | AUC 0.8593 | CATE 0.0047 | PEHE 0.0922 | Sens 0.0003
  Ep 75: Loss 2.8564 | AUC 0.8593 | CATE 0.0045 | PEHE 0.0930 | Sens 0.0003
  Ep 76: Loss 2.7273 | AUC 0.8596 | CATE 0.0044 | PEHE 0.0927 | Sens 0.0003
  Ep 77: Loss 2.9632 | AUC 0.8596 | CATE 0.0039 | PEHE 0.0929 | Sens 0.0003
  Ep 78: Loss 2.7924 | AUC 0.8596 | CATE 0.0040 | PEHE 0.0923 | Sens 0.0003
  Ep 79: Loss 2.6151 | AUC 0.8596 | CATE 0.0041 | PEHE 0.0920 | Sens 0.0003
  Ep 80: Loss 2.9274 | AUC 0.8596 | CATE 0.0040 | PEHE 0.0919 | Sens 0.0003

=== Final SOTA Results ===
{
    "AUC": 0.8691838291380625,
    "ACC": 0.8252427184466019,
    "F1": 0.8,
    "PEHE": 0.082295642778777,
    "Delta_CATE": 0.005607530474662781,
    "Sens_Age": 0.00028436482534743845
}
Report saved to results/final_sota_report_q_seed_42.md
