=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=s_seed_45 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=3.5 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 45
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 194: Loss 1.7522
  Ep 195: Loss 1.7514
  Ep 196: Loss 1.7522
  Ep 197: Loss 1.7511
  Ep 198: Loss 1.7506
  Ep 199: Loss 1.7494
  Ep 200: Loss 1.7503

[Phase 2] Fine-tuning on LUAD (100 epochs)...
  Ep 1: Loss 2.1099 | AUC 0.8482 | CATE 0.1018 | PEHE 0.0724 | Sens 0.0007
  Ep 2: Loss 2.2991 | AUC 0.8482 | CATE 0.0961 | PEHE 0.0652 | Sens 0.0007
  Ep 3: Loss 2.1058 | AUC 0.8494 | CATE 0.0907 | PEHE 0.0612 | Sens 0.0007
  Ep 4: Loss 2.1731 | AUC 0.8532 | CATE 0.0858 | PEHE 0.0602 | Sens 0.0007
  Ep 5: Loss 2.1468 | AUC 0.8543 | CATE 0.0831 | PEHE 0.0605 | Sens 0.0007
  Ep 6: Loss 2.1891 | AUC 0.8524 | CATE 0.0815 | PEHE 0.0612 | Sens 0.0006
  Ep 7: Loss 2.1343 | AUC 0.8539 | CATE 0.0801 | PEHE 0.0616 | Sens 0.0006
  Ep 8: Loss 2.3193 | AUC 0.8547 | CATE 0.0785 | PEHE 0.0621 | Sens 0.0006
  Ep 9: Loss 2.0680 | AUC 0.8539 | CATE 0.0781 | PEHE 0.0617 | Sens 0.0006
  Ep 10: Loss 2.1296 | AUC 0.8558 | CATE 0.0777 | PEHE 0.0610 | Sens 0.0006
  Ep 11: Loss 2.0840 | AUC 0.8558 | CATE 0.0778 | PEHE 0.0601 | Sens 0.0006
  Ep 12: Loss 2.1253 | AUC 0.8562 | CATE 0.0759 | PEHE 0.0601 | Sens 0.0006
  Ep 13: Loss 1.9956 | AUC 0.8558 | CATE 0.0750 | PEHE 0.0600 | Sens 0.0006
  Ep 14: Loss 2.2471 | AUC 0.8555 | CATE 0.0733 | PEHE 0.0601 | Sens 0.0006
  Ep 15: Loss 2.1424 | AUC 0.8555 | CATE 0.0732 | PEHE 0.0598 | Sens 0.0006
  Ep 16: Loss 2.1326 | AUC 0.8547 | CATE 0.0711 | PEHE 0.0602 | Sens 0.0006
  Ep 17: Loss 2.1377 | AUC 0.8551 | CATE 0.0689 | PEHE 0.0608 | Sens 0.0006
  Ep 18: Loss 2.1114 | AUC 0.8551 | CATE 0.0664 | PEHE 0.0618 | Sens 0.0006
  Ep 19: Loss 2.1507 | AUC 0.8558 | CATE 0.0652 | PEHE 0.0621 | Sens 0.0006
  Ep 20: Loss 2.2694 | AUC 0.8558 | CATE 0.0642 | PEHE 0.0623 | Sens 0.0006
  Ep 21: Loss 2.0708 | AUC 0.8551 | CATE 0.0652 | PEHE 0.0612 | Sens 0.0006
  Ep 22: Loss 2.0741 | AUC 0.8570 | CATE 0.0665 | PEHE 0.0603 | Sens 0.0005
  Ep 23: Loss 2.1252 | AUC 0.8555 | CATE 0.0676 | PEHE 0.0598 | Sens 0.0006
  Ep 24: Loss 2.3143 | AUC 0.8555 | CATE 0.0683 | PEHE 0.0595 | Sens 0.0005
  Ep 25: Loss 2.0816 | AUC 0.8555 | CATE 0.0682 | PEHE 0.0594 | Sens 0.0006
  Ep 26: Loss 2.2026 | AUC 0.8558 | CATE 0.0675 | PEHE 0.0593 | Sens 0.0006
  Ep 27: Loss 2.0672 | AUC 0.8555 | CATE 0.0684 | PEHE 0.0590 | Sens 0.0006
  Ep 28: Loss 2.1397 | AUC 0.8551 | CATE 0.0698 | PEHE 0.0590 | Sens 0.0006
  Ep 29: Loss 2.1881 | AUC 0.8555 | CATE 0.0707 | PEHE 0.0589 | Sens 0.0006
  Ep 30: Loss 2.1233 | AUC 0.8555 | CATE 0.0717 | PEHE 0.0588 | Sens 0.0006
  Ep 31: Loss 2.0938 | AUC 0.8551 | CATE 0.0724 | PEHE 0.0588 | Sens 0.0006
  Ep 32: Loss 2.1559 | AUC 0.8547 | CATE 0.0740 | PEHE 0.0589 | Sens 0.0006
  Ep 33: Loss 2.1909 | AUC 0.8543 | CATE 0.0751 | PEHE 0.0588 | Sens 0.0006
  Ep 34: Loss 2.1455 | AUC 0.8547 | CATE 0.0758 | PEHE 0.0584 | Sens 0.0006
  Ep 35: Loss 2.1006 | AUC 0.8555 | CATE 0.0755 | PEHE 0.0580 | Sens 0.0006
  Ep 36: Loss 2.1602 | AUC 0.8551 | CATE 0.0757 | PEHE 0.0579 | Sens 0.0006
  Ep 37: Loss 2.2123 | AUC 0.8551 | CATE 0.0759 | PEHE 0.0577 | Sens 0.0006
  Ep 38: Loss 2.0462 | AUC 0.8547 | CATE 0.0771 | PEHE 0.0576 | Sens 0.0006
  Ep 39: Loss 2.1178 | AUC 0.8547 | CATE 0.0778 | PEHE 0.0576 | Sens 0.0006
  Ep 40: Loss 2.0445 | AUC 0.8543 | CATE 0.0785 | PEHE 0.0576 | Sens 0.0006
  Ep 41: Loss 2.0769 | AUC 0.8539 | CATE 0.0792 | PEHE 0.0576 | Sens 0.0006
  Ep 42: Loss 2.1738 | AUC 0.8535 | CATE 0.0786 | PEHE 0.0573 | Sens 0.0006
  Ep 43: Loss 2.1593 | AUC 0.8539 | CATE 0.0782 | PEHE 0.0572 | Sens 0.0006
  Ep 44: Loss 2.0448 | AUC 0.8535 | CATE 0.0781 | PEHE 0.0572 | Sens 0.0006
  Ep 45: Loss 2.1675 | AUC 0.8535 | CATE 0.0788 | PEHE 0.0571 | Sens 0.0006
  Ep 46: Loss 2.1717 | AUC 0.8539 | CATE 0.0794 | PEHE 0.0573 | Sens 0.0006
  Ep 47: Loss 2.0801 | AUC 0.8535 | CATE 0.0793 | PEHE 0.0571 | Sens 0.0006
  Ep 48: Loss 2.0733 | AUC 0.8535 | CATE 0.0796 | PEHE 0.0571 | Sens 0.0006
  Ep 49: Loss 2.2449 | AUC 0.8535 | CATE 0.0802 | PEHE 0.0573 | Sens 0.0006
  Ep 50: Loss 2.1529 | AUC 0.8535 | CATE 0.0804 | PEHE 0.0573 | Sens 0.0006
  Ep 51: Loss 2.0765 | AUC 0.8532 | CATE 0.0811 | PEHE 0.0573 | Sens 0.0006
  Ep 52: Loss 2.0967 | AUC 0.8528 | CATE 0.0814 | PEHE 0.0574 | Sens 0.0006
  Ep 53: Loss 2.0888 | AUC 0.8528 | CATE 0.0817 | PEHE 0.0574 | Sens 0.0006
  Ep 54: Loss 2.1116 | AUC 0.8528 | CATE 0.0815 | PEHE 0.0573 | Sens 0.0006
  Ep 55: Loss 2.1514 | AUC 0.8532 | CATE 0.0813 | PEHE 0.0571 | Sens 0.0006
  Ep 56: Loss 2.1635 | AUC 0.8532 | CATE 0.0810 | PEHE 0.0571 | Sens 0.0006
  Ep 57: Loss 2.2185 | AUC 0.8543 | CATE 0.0810 | PEHE 0.0571 | Sens 0.0006
  Ep 58: Loss 2.2417 | AUC 0.8539 | CATE 0.0806 | PEHE 0.0572 | Sens 0.0006
  Ep 59: Loss 2.1085 | AUC 0.8539 | CATE 0.0812 | PEHE 0.0570 | Sens 0.0006
  Ep 60: Loss 2.2366 | AUC 0.8532 | CATE 0.0823 | PEHE 0.0570 | Sens 0.0006
  Ep 61: Loss 2.1699 | AUC 0.8528 | CATE 0.0832 | PEHE 0.0570 | Sens 0.0006
  Ep 62: Loss 2.0687 | AUC 0.8524 | CATE 0.0845 | PEHE 0.0571 | Sens 0.0006
  Ep 63: Loss 2.1482 | AUC 0.8524 | CATE 0.0847 | PEHE 0.0571 | Sens 0.0006
  Ep 64: Loss 2.1085 | AUC 0.8528 | CATE 0.0857 | PEHE 0.0573 | Sens 0.0006
  Ep 65: Loss 2.0296 | AUC 0.8528 | CATE 0.0868 | PEHE 0.0578 | Sens 0.0006
  Ep 66: Loss 2.1077 | AUC 0.8524 | CATE 0.0866 | PEHE 0.0580 | Sens 0.0006
  Ep 67: Loss 2.1694 | AUC 0.8524 | CATE 0.0870 | PEHE 0.0581 | Sens 0.0006
  Ep 68: Loss 2.1722 | AUC 0.8520 | CATE 0.0864 | PEHE 0.0583 | Sens 0.0007
  Ep 69: Loss 2.0991 | AUC 0.8520 | CATE 0.0863 | PEHE 0.0583 | Sens 0.0007
  Ep 70: Loss 2.0688 | AUC 0.8524 | CATE 0.0860 | PEHE 0.0577 | Sens 0.0007
  Ep 71: Loss 2.1100 | AUC 0.8520 | CATE 0.0869 | PEHE 0.0578 | Sens 0.0007
  Ep 72: Loss 2.1405 | AUC 0.8520 | CATE 0.0886 | PEHE 0.0580 | Sens 0.0007
  Ep 73: Loss 2.2431 | AUC 0.8524 | CATE 0.0895 | PEHE 0.0578 | Sens 0.0007
  Ep 74: Loss 2.1467 | AUC 0.8528 | CATE 0.0899 | PEHE 0.0577 | Sens 0.0007
  Ep 75: Loss 2.1800 | AUC 0.8528 | CATE 0.0897 | PEHE 0.0574 | Sens 0.0007
  Ep 76: Loss 2.1347 | AUC 0.8528 | CATE 0.0887 | PEHE 0.0571 | Sens 0.0007
  Ep 77: Loss 2.1047 | AUC 0.8528 | CATE 0.0884 | PEHE 0.0570 | Sens 0.0007
  Ep 78: Loss 2.0672 | AUC 0.8528 | CATE 0.0875 | PEHE 0.0569 | Sens 0.0007
  Ep 79: Loss 2.2441 | AUC 0.8528 | CATE 0.0877 | PEHE 0.0569 | Sens 0.0007
  Ep 80: Loss 2.1559 | AUC 0.8520 | CATE 0.0882 | PEHE 0.0571 | Sens 0.0007
  Ep 81: Loss 2.1534 | AUC 0.8528 | CATE 0.0892 | PEHE 0.0573 | Sens 0.0007
  Ep 82: Loss 2.1076 | AUC 0.8524 | CATE 0.0893 | PEHE 0.0574 | Sens 0.0007
  Ep 83: Loss 2.0622 | AUC 0.8520 | CATE 0.0903 | PEHE 0.0578 | Sens 0.0007
  Ep 84: Loss 2.1015 | AUC 0.8520 | CATE 0.0902 | PEHE 0.0579 | Sens 0.0007
  Ep 85: Loss 2.0416 | AUC 0.8520 | CATE 0.0900 | PEHE 0.0580 | Sens 0.0007
  Ep 86: Loss 2.1951 | AUC 0.8520 | CATE 0.0893 | PEHE 0.0578 | Sens 0.0007
  Ep 87: Loss 2.2524 | AUC 0.8524 | CATE 0.0885 | PEHE 0.0577 | Sens 0.0007
  Ep 88: Loss 2.1447 | AUC 0.8516 | CATE 0.0884 | PEHE 0.0576 | Sens 0.0007
  Ep 89: Loss 2.1131 | AUC 0.8513 | CATE 0.0885 | PEHE 0.0576 | Sens 0.0007
  Ep 90: Loss 2.1360 | AUC 0.8513 | CATE 0.0887 | PEHE 0.0574 | Sens 0.0007
  Ep 91: Loss 2.1109 | AUC 0.8509 | CATE 0.0885 | PEHE 0.0574 | Sens 0.0007
  Ep 92: Loss 2.1508 | AUC 0.8509 | CATE 0.0877 | PEHE 0.0574 | Sens 0.0007
  Ep 93: Loss 2.1277 | AUC 0.8505 | CATE 0.0892 | PEHE 0.0575 | Sens 0.0007
  Ep 94: Loss 2.1095 | AUC 0.8509 | CATE 0.0899 | PEHE 0.0577 | Sens 0.0007
  Ep 95: Loss 2.1326 | AUC 0.8513 | CATE 0.0911 | PEHE 0.0579 | Sens 0.0007
  Ep 96: Loss 2.0804 | AUC 0.8509 | CATE 0.0913 | PEHE 0.0579 | Sens 0.0007
  Ep 97: Loss 2.2276 | AUC 0.8509 | CATE 0.0911 | PEHE 0.0578 | Sens 0.0007
  Ep 98: Loss 2.0536 | AUC 0.8509 | CATE 0.0914 | PEHE 0.0579 | Sens 0.0007
  Ep 99: Loss 2.0816 | AUC 0.8505 | CATE 0.0915 | PEHE 0.0580 | Sens 0.0007
  Ep 100: Loss 2.0093 | AUC 0.8509 | CATE 0.0916 | PEHE 0.0582 | Sens 0.0007

=== Final SOTA Results ===
{
    "AUC": 0.8482074752097636,
    "ACC": 0.7864077669902912,
    "F1": 0.7608695652173914,
    "PEHE": 0.07235216563301536,
    "Delta_CATE": 0.10175437480211258,
    "Sens_Age": 0.0007342252065427601
}
Report saved to results/final_sota_report_s_seed_45.md
