=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=s_seed_42 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=3.5 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 42
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 194: Loss 1.7522
  Ep 195: Loss 1.7514
  Ep 196: Loss 1.7522
  Ep 197: Loss 1.7511
  Ep 198: Loss 1.7506
  Ep 199: Loss 1.7494
  Ep 200: Loss 1.7503

[Phase 2] Fine-tuning on LUAD (100 epochs)...
  Ep 1: Loss 2.1423 | AUC 0.8616 | CATE 0.1048 | PEHE 0.0780 | Sens 0.0006
  Ep 2: Loss 2.2204 | AUC 0.8635 | CATE 0.0949 | PEHE 0.0716 | Sens 0.0006
  Ep 3: Loss 2.0577 | AUC 0.8627 | CATE 0.0861 | PEHE 0.0696 | Sens 0.0006
  Ep 4: Loss 2.3947 | AUC 0.8638 | CATE 0.0782 | PEHE 0.0708 | Sens 0.0006
  Ep 5: Loss 2.2455 | AUC 0.8635 | CATE 0.0739 | PEHE 0.0733 | Sens 0.0005
  Ep 6: Loss 2.2963 | AUC 0.8638 | CATE 0.0712 | PEHE 0.0755 | Sens 0.0005
  Ep 7: Loss 2.0879 | AUC 0.8619 | CATE 0.0697 | PEHE 0.0773 | Sens 0.0005
  Ep 8: Loss 2.1361 | AUC 0.8604 | CATE 0.0686 | PEHE 0.0787 | Sens 0.0005
  Ep 9: Loss 2.1749 | AUC 0.8608 | CATE 0.0680 | PEHE 0.0791 | Sens 0.0005
  Ep 10: Loss 2.0807 | AUC 0.8616 | CATE 0.0685 | PEHE 0.0783 | Sens 0.0005
  Ep 11: Loss 2.1627 | AUC 0.8619 | CATE 0.0674 | PEHE 0.0792 | Sens 0.0005
  Ep 12: Loss 1.9782 | AUC 0.8623 | CATE 0.0664 | PEHE 0.0800 | Sens 0.0005
  Ep 13: Loss 2.3517 | AUC 0.8616 | CATE 0.0643 | PEHE 0.0819 | Sens 0.0005
  Ep 14: Loss 2.1438 | AUC 0.8623 | CATE 0.0629 | PEHE 0.0838 | Sens 0.0005
  Ep 15: Loss 2.2649 | AUC 0.8631 | CATE 0.0609 | PEHE 0.0855 | Sens 0.0005
  Ep 16: Loss 2.2914 | AUC 0.8612 | CATE 0.0580 | PEHE 0.0888 | Sens 0.0005
  Ep 17: Loss 2.1305 | AUC 0.8608 | CATE 0.0563 | PEHE 0.0904 | Sens 0.0005
  Ep 18: Loss 2.0273 | AUC 0.8600 | CATE 0.0550 | PEHE 0.0910 | Sens 0.0005
  Ep 19: Loss 2.1173 | AUC 0.8604 | CATE 0.0523 | PEHE 0.0930 | Sens 0.0004
  Ep 20: Loss 2.1421 | AUC 0.8596 | CATE 0.0519 | PEHE 0.0921 | Sens 0.0004
  Ep 21: Loss 2.3351 | AUC 0.8612 | CATE 0.0532 | PEHE 0.0895 | Sens 0.0004
  Ep 22: Loss 2.1844 | AUC 0.8623 | CATE 0.0550 | PEHE 0.0860 | Sens 0.0005
  Ep 23: Loss 2.1841 | AUC 0.8627 | CATE 0.0562 | PEHE 0.0841 | Sens 0.0005
  Ep 24: Loss 2.1391 | AUC 0.8627 | CATE 0.0574 | PEHE 0.0826 | Sens 0.0005
  Ep 25: Loss 2.2269 | AUC 0.8627 | CATE 0.0572 | PEHE 0.0830 | Sens 0.0005
  Ep 26: Loss 2.1335 | AUC 0.8631 | CATE 0.0574 | PEHE 0.0828 | Sens 0.0005
  Ep 27: Loss 2.3403 | AUC 0.8627 | CATE 0.0569 | PEHE 0.0831 | Sens 0.0005
  Ep 28: Loss 2.2365 | AUC 0.8642 | CATE 0.0574 | PEHE 0.0823 | Sens 0.0005
  Ep 29: Loss 2.0524 | AUC 0.8638 | CATE 0.0591 | PEHE 0.0805 | Sens 0.0005
  Ep 30: Loss 2.2904 | AUC 0.8638 | CATE 0.0598 | PEHE 0.0797 | Sens 0.0005
  Ep 31: Loss 2.2154 | AUC 0.8650 | CATE 0.0614 | PEHE 0.0783 | Sens 0.0005
  Ep 32: Loss 2.1126 | AUC 0.8650 | CATE 0.0627 | PEHE 0.0773 | Sens 0.0005
  Ep 33: Loss 2.1289 | AUC 0.8650 | CATE 0.0638 | PEHE 0.0767 | Sens 0.0005
  Ep 34: Loss 2.1361 | AUC 0.8650 | CATE 0.0655 | PEHE 0.0754 | Sens 0.0005
  Ep 35: Loss 2.0487 | AUC 0.8654 | CATE 0.0667 | PEHE 0.0746 | Sens 0.0005
  Ep 36: Loss 2.2232 | AUC 0.8654 | CATE 0.0673 | PEHE 0.0744 | Sens 0.0005
  Ep 37: Loss 2.1226 | AUC 0.8646 | CATE 0.0684 | PEHE 0.0739 | Sens 0.0005
  Ep 38: Loss 2.0527 | AUC 0.8650 | CATE 0.0680 | PEHE 0.0745 | Sens 0.0005
  Ep 39: Loss 2.0892 | AUC 0.8650 | CATE 0.0678 | PEHE 0.0749 | Sens 0.0005
  Ep 40: Loss 2.1372 | AUC 0.8650 | CATE 0.0674 | PEHE 0.0751 | Sens 0.0005
  Ep 41: Loss 2.1924 | AUC 0.8646 | CATE 0.0672 | PEHE 0.0754 | Sens 0.0005
  Ep 42: Loss 2.2317 | AUC 0.8646 | CATE 0.0663 | PEHE 0.0764 | Sens 0.0005
  Ep 43: Loss 2.1437 | AUC 0.8635 | CATE 0.0655 | PEHE 0.0776 | Sens 0.0004
  Ep 44: Loss 2.0962 | AUC 0.8638 | CATE 0.0649 | PEHE 0.0785 | Sens 0.0004
  Ep 45: Loss 2.1495 | AUC 0.8631 | CATE 0.0649 | PEHE 0.0790 | Sens 0.0004
  Ep 46: Loss 2.0533 | AUC 0.8631 | CATE 0.0653 | PEHE 0.0789 | Sens 0.0004
  Ep 47: Loss 2.0839 | AUC 0.8631 | CATE 0.0656 | PEHE 0.0790 | Sens 0.0004
  Ep 48: Loss 2.1614 | AUC 0.8635 | CATE 0.0664 | PEHE 0.0786 | Sens 0.0004
  Ep 49: Loss 2.1047 | AUC 0.8635 | CATE 0.0669 | PEHE 0.0782 | Sens 0.0004
  Ep 50: Loss 2.0634 | AUC 0.8642 | CATE 0.0676 | PEHE 0.0778 | Sens 0.0004
  Ep 51: Loss 2.1255 | AUC 0.8642 | CATE 0.0682 | PEHE 0.0772 | Sens 0.0004
  Ep 52: Loss 2.1457 | AUC 0.8642 | CATE 0.0678 | PEHE 0.0768 | Sens 0.0004
  Ep 53: Loss 2.0992 | AUC 0.8642 | CATE 0.0687 | PEHE 0.0759 | Sens 0.0004
  Ep 54: Loss 2.1990 | AUC 0.8646 | CATE 0.0688 | PEHE 0.0751 | Sens 0.0004
  Ep 55: Loss 2.1114 | AUC 0.8642 | CATE 0.0688 | PEHE 0.0750 | Sens 0.0004
  Ep 56: Loss 2.0673 | AUC 0.8642 | CATE 0.0694 | PEHE 0.0752 | Sens 0.0004
  Ep 57: Loss 2.2611 | AUC 0.8638 | CATE 0.0694 | PEHE 0.0757 | Sens 0.0004
  Ep 58: Loss 2.0944 | AUC 0.8642 | CATE 0.0690 | PEHE 0.0768 | Sens 0.0004
  Ep 59: Loss 2.1053 | AUC 0.8638 | CATE 0.0689 | PEHE 0.0772 | Sens 0.0004
  Ep 60: Loss 2.0581 | AUC 0.8635 | CATE 0.0692 | PEHE 0.0775 | Sens 0.0004
  Ep 61: Loss 2.2567 | AUC 0.8635 | CATE 0.0690 | PEHE 0.0780 | Sens 0.0004
  Ep 62: Loss 2.2244 | AUC 0.8635 | CATE 0.0687 | PEHE 0.0785 | Sens 0.0004
  Ep 63: Loss 2.0830 | AUC 0.8627 | CATE 0.0685 | PEHE 0.0791 | Sens 0.0004
  Ep 64: Loss 2.1079 | AUC 0.8635 | CATE 0.0697 | PEHE 0.0782 | Sens 0.0004
  Ep 65: Loss 2.2821 | AUC 0.8631 | CATE 0.0707 | PEHE 0.0778 | Sens 0.0004
  Ep 66: Loss 2.2117 | AUC 0.8627 | CATE 0.0712 | PEHE 0.0774 | Sens 0.0004
  Ep 67: Loss 2.1860 | AUC 0.8635 | CATE 0.0716 | PEHE 0.0773 | Sens 0.0004
  Ep 68: Loss 2.2122 | AUC 0.8635 | CATE 0.0722 | PEHE 0.0768 | Sens 0.0004
  Ep 69: Loss 2.1527 | AUC 0.8638 | CATE 0.0729 | PEHE 0.0765 | Sens 0.0004
  Ep 70: Loss 2.1077 | AUC 0.8638 | CATE 0.0731 | PEHE 0.0762 | Sens 0.0004
  Ep 71: Loss 2.0767 | AUC 0.8642 | CATE 0.0730 | PEHE 0.0762 | Sens 0.0004
  Ep 72: Loss 2.1455 | AUC 0.8646 | CATE 0.0725 | PEHE 0.0763 | Sens 0.0004
  Ep 73: Loss 2.1422 | AUC 0.8650 | CATE 0.0719 | PEHE 0.0764 | Sens 0.0004
  Ep 74: Loss 2.1580 | AUC 0.8646 | CATE 0.0715 | PEHE 0.0767 | Sens 0.0004
  Ep 75: Loss 1.9560 | AUC 0.8646 | CATE 0.0717 | PEHE 0.0767 | Sens 0.0004
  Ep 76: Loss 2.0665 | AUC 0.8646 | CATE 0.0721 | PEHE 0.0766 | Sens 0.0004
  Ep 77: Loss 2.1508 | AUC 0.8642 | CATE 0.0738 | PEHE 0.0754 | Sens 0.0004
  Ep 78: Loss 2.1392 | AUC 0.8635 | CATE 0.0748 | PEHE 0.0749 | Sens 0.0004
  Ep 79: Loss 2.1569 | AUC 0.8642 | CATE 0.0747 | PEHE 0.0755 | Sens 0.0004
  Ep 80: Loss 2.1883 | AUC 0.8642 | CATE 0.0739 | PEHE 0.0765 | Sens 0.0004
  Ep 81: Loss 2.1301 | AUC 0.8638 | CATE 0.0737 | PEHE 0.0774 | Sens 0.0004
  Ep 82: Loss 2.0871 | AUC 0.8635 | CATE 0.0730 | PEHE 0.0782 | Sens 0.0004
  Ep 83: Loss 2.2930 | AUC 0.8635 | CATE 0.0731 | PEHE 0.0786 | Sens 0.0004
  Ep 84: Loss 2.0410 | AUC 0.8635 | CATE 0.0729 | PEHE 0.0784 | Sens 0.0004
  Ep 85: Loss 2.1089 | AUC 0.8635 | CATE 0.0726 | PEHE 0.0788 | Sens 0.0004
  Ep 86: Loss 2.1728 | AUC 0.8631 | CATE 0.0716 | PEHE 0.0800 | Sens 0.0004
  Ep 87: Loss 2.0147 | AUC 0.8635 | CATE 0.0718 | PEHE 0.0796 | Sens 0.0004
  Ep 88: Loss 2.1812 | AUC 0.8635 | CATE 0.0718 | PEHE 0.0797 | Sens 0.0004
  Ep 89: Loss 2.2465 | AUC 0.8635 | CATE 0.0715 | PEHE 0.0799 | Sens 0.0004
  Ep 90: Loss 2.0364 | AUC 0.8638 | CATE 0.0728 | PEHE 0.0789 | Sens 0.0004
  Ep 91: Loss 2.1124 | AUC 0.8638 | CATE 0.0728 | PEHE 0.0790 | Sens 0.0004
  Ep 92: Loss 2.1236 | AUC 0.8638 | CATE 0.0738 | PEHE 0.0785 | Sens 0.0004
  Ep 93: Loss 2.1299 | AUC 0.8646 | CATE 0.0744 | PEHE 0.0780 | Sens 0.0004
  Ep 94: Loss 2.0271 | AUC 0.8642 | CATE 0.0744 | PEHE 0.0787 | Sens 0.0004
  Ep 95: Loss 2.1293 | AUC 0.8642 | CATE 0.0751 | PEHE 0.0787 | Sens 0.0004
  Ep 96: Loss 2.1096 | AUC 0.8627 | CATE 0.0744 | PEHE 0.0797 | Sens 0.0004
  Ep 97: Loss 2.0481 | AUC 0.8623 | CATE 0.0740 | PEHE 0.0806 | Sens 0.0004
  Ep 98: Loss 2.1408 | AUC 0.8623 | CATE 0.0746 | PEHE 0.0795 | Sens 0.0004
  Ep 99: Loss 2.1659 | AUC 0.8627 | CATE 0.0746 | PEHE 0.0789 | Sens 0.0004
  Ep 100: Loss 1.9568 | AUC 0.8631 | CATE 0.0741 | PEHE 0.0792 | Sens 0.0004

=== Final SOTA Results ===
{
    "AUC": 0.8615560640732265,
    "ACC": 0.8155339805825242,
    "F1": 0.7912087912087912,
    "PEHE": 0.07795170786858949,
    "Delta_CATE": 0.1047586128115654,
    "Sens_Age": 0.0006413287483155727
}
Report saved to results/final_sota_report_s_seed_42.md
