=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=p_seed_44 d_hidden=128 num_layers=4 lambda_hsic=0.1 lambda_pred=2.0 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 44
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 18: Loss 1.5622 | AUC 0.8047 | CATE 0.0397 | PEHE 0.0795 | Sens 0.0003
  Ep 19: Loss 1.4425 | AUC 0.8043 | CATE 0.0422 | PEHE 0.0782 | Sens 0.0003
  Ep 20: Loss 1.4461 | AUC 0.8051 | CATE 0.0453 | PEHE 0.0772 | Sens 0.0003
  Ep 21: Loss 1.5455 | AUC 0.8055 | CATE 0.0473 | PEHE 0.0763 | Sens 0.0003
  Ep 22: Loss 1.5457 | AUC 0.8063 | CATE 0.0506 | PEHE 0.0752 | Sens 0.0003
  Ep 23: Loss 1.4713 | AUC 0.8074 | CATE 0.0535 | PEHE 0.0746 | Sens 0.0003
  Ep 24: Loss 1.5259 | AUC 0.8070 | CATE 0.0557 | PEHE 0.0745 | Sens 0.0003
  Ep 25: Loss 1.5046 | AUC 0.8070 | CATE 0.0560 | PEHE 0.0748 | Sens 0.0003
  Ep 26: Loss 1.4779 | AUC 0.8063 | CATE 0.0563 | PEHE 0.0752 | Sens 0.0003
  Ep 27: Loss 1.5151 | AUC 0.8063 | CATE 0.0574 | PEHE 0.0755 | Sens 0.0003
  Ep 28: Loss 1.4708 | AUC 0.8063 | CATE 0.0599 | PEHE 0.0759 | Sens 0.0003
  Ep 29: Loss 1.5071 | AUC 0.8078 | CATE 0.0591 | PEHE 0.0772 | Sens 0.0003
  Ep 30: Loss 1.4720 | AUC 0.8074 | CATE 0.0585 | PEHE 0.0777 | Sens 0.0003
  Ep 31: Loss 1.4746 | AUC 0.8070 | CATE 0.0580 | PEHE 0.0789 | Sens 0.0003
  Ep 32: Loss 1.4503 | AUC 0.8074 | CATE 0.0605 | PEHE 0.0790 | Sens 0.0003
  Ep 33: Loss 1.4595 | AUC 0.8066 | CATE 0.0605 | PEHE 0.0799 | Sens 0.0003
  Ep 34: Loss 1.5090 | AUC 0.8070 | CATE 0.0613 | PEHE 0.0802 | Sens 0.0003
  Ep 35: Loss 1.4993 | AUC 0.8070 | CATE 0.0606 | PEHE 0.0798 | Sens 0.0003
  Ep 36: Loss 1.5117 | AUC 0.8089 | CATE 0.0621 | PEHE 0.0792 | Sens 0.0003
  Ep 37: Loss 1.4412 | AUC 0.8097 | CATE 0.0633 | PEHE 0.0791 | Sens 0.0003
  Ep 38: Loss 1.3950 | AUC 0.8097 | CATE 0.0639 | PEHE 0.0800 | Sens 0.0003
  Ep 39: Loss 1.4690 | AUC 0.8085 | CATE 0.0653 | PEHE 0.0806 | Sens 0.0003
  Ep 40: Loss 1.4690 | AUC 0.8097 | CATE 0.0683 | PEHE 0.0821 | Sens 0.0003
  Ep 41: Loss 1.4840 | AUC 0.8105 | CATE 0.0693 | PEHE 0.0825 | Sens 0.0003
  Ep 42: Loss 1.4254 | AUC 0.8105 | CATE 0.0690 | PEHE 0.0830 | Sens 0.0003
  Ep 43: Loss 1.4760 | AUC 0.8112 | CATE 0.0679 | PEHE 0.0835 | Sens 0.0003
  Ep 44: Loss 1.4624 | AUC 0.8108 | CATE 0.0671 | PEHE 0.0832 | Sens 0.0003
  Ep 45: Loss 1.5242 | AUC 0.8101 | CATE 0.0653 | PEHE 0.0826 | Sens 0.0003
  Ep 46: Loss 1.3994 | AUC 0.8097 | CATE 0.0647 | PEHE 0.0822 | Sens 0.0003
  Ep 47: Loss 1.4255 | AUC 0.8101 | CATE 0.0658 | PEHE 0.0821 | Sens 0.0003
  Ep 48: Loss 1.5136 | AUC 0.8108 | CATE 0.0695 | PEHE 0.0816 | Sens 0.0003
  Ep 49: Loss 1.4697 | AUC 0.8116 | CATE 0.0690 | PEHE 0.0807 | Sens 0.0003
  Ep 50: Loss 1.4696 | AUC 0.8116 | CATE 0.0691 | PEHE 0.0805 | Sens 0.0003
  Ep 51: Loss 1.4135 | AUC 0.8112 | CATE 0.0679 | PEHE 0.0808 | Sens 0.0003
  Ep 52: Loss 1.4146 | AUC 0.8116 | CATE 0.0690 | PEHE 0.0812 | Sens 0.0003
  Ep 53: Loss 1.4269 | AUC 0.8108 | CATE 0.0705 | PEHE 0.0821 | Sens 0.0003
  Ep 54: Loss 1.3871 | AUC 0.8116 | CATE 0.0710 | PEHE 0.0821 | Sens 0.0003
  Ep 55: Loss 1.4376 | AUC 0.8112 | CATE 0.0715 | PEHE 0.0826 | Sens 0.0003
  Ep 56: Loss 1.4137 | AUC 0.8112 | CATE 0.0720 | PEHE 0.0822 | Sens 0.0003
  Ep 57: Loss 1.4772 | AUC 0.8116 | CATE 0.0734 | PEHE 0.0820 | Sens 0.0003
  Ep 58: Loss 1.4914 | AUC 0.8108 | CATE 0.0773 | PEHE 0.0824 | Sens 0.0003
  Ep 59: Loss 1.4322 | AUC 0.8131 | CATE 0.0793 | PEHE 0.0839 | Sens 0.0003
  Ep 60: Loss 1.4238 | AUC 0.8120 | CATE 0.0809 | PEHE 0.0860 | Sens 0.0003

=== Final SOTA Results ===
{
    "AUC": 0.8119755911517925,
    "ACC": 0.7378640776699029,
    "F1": 0.6966292134831461,
    "PEHE": 0.08601931893851472,
    "Delta_CATE": 0.08091012388467789,
    "Sens_Age": 0.00033529740176163614
}
Report saved to results/final_sota_report_p_seed_44.md
