=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=q_seed_43 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=5.0 lambda_ite=1.0 lambda_cate=1.2 lambda_prob=0.8 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 43
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 12: Loss 2.7043 | AUC 0.8124 | CATE -0.0058 | PEHE 0.0886 | Sens 0.0004
  Ep 13: Loss 2.5616 | AUC 0.8127 | CATE -0.0049 | PEHE 0.0881 | Sens 0.0004
  Ep 14: Loss 2.7507 | AUC 0.8135 | CATE -0.0045 | PEHE 0.0877 | Sens 0.0004
  Ep 15: Loss 2.5571 | AUC 0.8143 | CATE -0.0040 | PEHE 0.0874 | Sens 0.0004
  Ep 16: Loss 2.7340 | AUC 0.8143 | CATE -0.0038 | PEHE 0.0872 | Sens 0.0004
  Ep 17: Loss 2.6892 | AUC 0.8143 | CATE -0.0042 | PEHE 0.0876 | Sens 0.0004
  Ep 18: Loss 2.6513 | AUC 0.8135 | CATE -0.0046 | PEHE 0.0881 | Sens 0.0004
  Ep 19: Loss 2.6493 | AUC 0.8139 | CATE -0.0046 | PEHE 0.0881 | Sens 0.0004
  Ep 20: Loss 2.7760 | AUC 0.8127 | CATE -0.0059 | PEHE 0.0891 | Sens 0.0004
  Ep 21: Loss 2.6528 | AUC 0.8124 | CATE -0.0065 | PEHE 0.0895 | Sens 0.0004
  Ep 22: Loss 2.7408 | AUC 0.8124 | CATE -0.0060 | PEHE 0.0891 | Sens 0.0004
  Ep 23: Loss 2.6117 | AUC 0.8135 | CATE -0.0056 | PEHE 0.0886 | Sens 0.0004
  Ep 24: Loss 2.6837 | AUC 0.8131 | CATE -0.0054 | PEHE 0.0884 | Sens 0.0004
  Ep 25: Loss 2.7346 | AUC 0.8120 | CATE -0.0049 | PEHE 0.0880 | Sens 0.0004
  Ep 26: Loss 2.7976 | AUC 0.8116 | CATE -0.0039 | PEHE 0.0873 | Sens 0.0004
  Ep 27: Loss 2.6446 | AUC 0.8108 | CATE -0.0032 | PEHE 0.0868 | Sens 0.0004
  Ep 28: Loss 2.6621 | AUC 0.8112 | CATE -0.0026 | PEHE 0.0863 | Sens 0.0004
  Ep 29: Loss 2.6047 | AUC 0.8105 | CATE -0.0027 | PEHE 0.0866 | Sens 0.0004
  Ep 30: Loss 2.7380 | AUC 0.8112 | CATE -0.0036 | PEHE 0.0871 | Sens 0.0004
  Ep 31: Loss 2.6521 | AUC 0.8082 | CATE -0.0042 | PEHE 0.0877 | Sens 0.0004
  Ep 32: Loss 2.6564 | AUC 0.8078 | CATE -0.0043 | PEHE 0.0878 | Sens 0.0004
  Ep 33: Loss 2.9624 | AUC 0.8078 | CATE -0.0043 | PEHE 0.0880 | Sens 0.0004
  Ep 34: Loss 2.8245 | AUC 0.8085 | CATE -0.0038 | PEHE 0.0875 | Sens 0.0004
  Ep 35: Loss 3.0101 | AUC 0.8101 | CATE -0.0028 | PEHE 0.0867 | Sens 0.0004
  Ep 36: Loss 2.6740 | AUC 0.8101 | CATE -0.0026 | PEHE 0.0865 | Sens 0.0004
  Ep 37: Loss 2.8418 | AUC 0.8093 | CATE -0.0032 | PEHE 0.0869 | Sens 0.0004
  Ep 38: Loss 2.6445 | AUC 0.8097 | CATE -0.0028 | PEHE 0.0867 | Sens 0.0004
  Ep 39: Loss 2.6702 | AUC 0.8101 | CATE -0.0026 | PEHE 0.0865 | Sens 0.0004
  Ep 40: Loss 2.6498 | AUC 0.8097 | CATE -0.0029 | PEHE 0.0868 | Sens 0.0004
  Ep 41: Loss 2.7873 | AUC 0.8089 | CATE -0.0034 | PEHE 0.0871 | Sens 0.0004
  Ep 42: Loss 2.5841 | AUC 0.8105 | CATE -0.0034 | PEHE 0.0870 | Sens 0.0004
  Ep 43: Loss 2.6550 | AUC 0.8101 | CATE -0.0031 | PEHE 0.0867 | Sens 0.0004
  Ep 44: Loss 2.7504 | AUC 0.8108 | CATE -0.0030 | PEHE 0.0864 | Sens 0.0004
  Ep 45: Loss 2.6796 | AUC 0.8120 | CATE -0.0036 | PEHE 0.0867 | Sens 0.0004
  Ep 46: Loss 2.7154 | AUC 0.8120 | CATE -0.0035 | PEHE 0.0865 | Sens 0.0004
  Ep 47: Loss 2.5811 | AUC 0.8124 | CATE -0.0029 | PEHE 0.0862 | Sens 0.0004
  Ep 48: Loss 2.7854 | AUC 0.8143 | CATE -0.0032 | PEHE 0.0862 | Sens 0.0004
  Ep 49: Loss 2.7323 | AUC 0.8143 | CATE -0.0035 | PEHE 0.0863 | Sens 0.0004
  Ep 50: Loss 2.7422 | AUC 0.8139 | CATE -0.0033 | PEHE 0.0862 | Sens 0.0004
  Ep 51: Loss 2.6564 | AUC 0.8120 | CATE -0.0035 | PEHE 0.0865 | Sens 0.0004
  Ep 52: Loss 2.8161 | AUC 0.8112 | CATE -0.0034 | PEHE 0.0865 | Sens 0.0004
  Ep 53: Loss 2.5804 | AUC 0.8105 | CATE -0.0032 | PEHE 0.0865 | Sens 0.0004
  Ep 54: Loss 2.5773 | AUC 0.8097 | CATE -0.0032 | PEHE 0.0867 | Sens 0.0005
  Ep 55: Loss 2.6646 | AUC 0.8097 | CATE -0.0037 | PEHE 0.0870 | Sens 0.0004
  Ep 56: Loss 2.8741 | AUC 0.8108 | CATE -0.0035 | PEHE 0.0867 | Sens 0.0004
  Ep 57: Loss 2.7290 | AUC 0.8116 | CATE -0.0037 | PEHE 0.0868 | Sens 0.0004
  Ep 58: Loss 2.6262 | AUC 0.8127 | CATE -0.0038 | PEHE 0.0869 | Sens 0.0004
  Ep 59: Loss 2.6392 | AUC 0.8127 | CATE -0.0040 | PEHE 0.0869 | Sens 0.0004
  Ep 60: Loss 2.5601 | AUC 0.8131 | CATE -0.0038 | PEHE 0.0867 | Sens 0.0004
  Ep 61: Loss 2.7638 | AUC 0.8131 | CATE -0.0043 | PEHE 0.0870 | Sens 0.0005
  Ep 62: Loss 2.7950 | AUC 0.8131 | CATE -0.0050 | PEHE 0.0875 | Sens 0.0004
  Ep 63: Loss 2.8086 | AUC 0.8127 | CATE -0.0051 | PEHE 0.0876 | Sens 0.0004
  Ep 64: Loss 2.6719 | AUC 0.8127 | CATE -0.0044 | PEHE 0.0871 | Sens 0.0005
  Ep 65: Loss 2.6478 | AUC 0.8131 | CATE -0.0036 | PEHE 0.0867 | Sens 0.0005
  Ep 66: Loss 2.9075 | AUC 0.8120 | CATE -0.0026 | PEHE 0.0862 | Sens 0.0005
  Ep 67: Loss 2.6847 | AUC 0.8116 | CATE -0.0030 | PEHE 0.0864 | Sens 0.0005
  Ep 68: Loss 2.6255 | AUC 0.8116 | CATE -0.0030 | PEHE 0.0865 | Sens 0.0005
  Ep 69: Loss 2.6722 | AUC 0.8089 | CATE -0.0035 | PEHE 0.0870 | Sens 0.0005
  Ep 70: Loss 2.7454 | AUC 0.8093 | CATE -0.0040 | PEHE 0.0873 | Sens 0.0004
  Ep 71: Loss 2.5943 | AUC 0.8097 | CATE -0.0046 | PEHE 0.0876 | Sens 0.0004
  Ep 72: Loss 2.7691 | AUC 0.8101 | CATE -0.0049 | PEHE 0.0878 | Sens 0.0004
  Ep 73: Loss 2.4949 | AUC 0.8089 | CATE -0.0046 | PEHE 0.0878 | Sens 0.0005
  Ep 74: Loss 2.5497 | AUC 0.8085 | CATE -0.0037 | PEHE 0.0875 | Sens 0.0004
  Ep 75: Loss 2.7683 | AUC 0.8074 | CATE -0.0036 | PEHE 0.0877 | Sens 0.0005
  Ep 76: Loss 2.7356 | AUC 0.8074 | CATE -0.0031 | PEHE 0.0875 | Sens 0.0005
  Ep 77: Loss 2.6015 | AUC 0.8074 | CATE -0.0031 | PEHE 0.0875 | Sens 0.0005
  Ep 78: Loss 2.8136 | AUC 0.8085 | CATE -0.0040 | PEHE 0.0878 | Sens 0.0004
  Ep 79: Loss 2.6300 | AUC 0.8097 | CATE -0.0045 | PEHE 0.0877 | Sens 0.0004
  Ep 80: Loss 2.6393 | AUC 0.8101 | CATE -0.0049 | PEHE 0.0879 | Sens 0.0004

=== Final SOTA Results ===
{
    "AUC": 0.8093058733791,
    "ACC": 0.7766990291262136,
    "F1": 0.7294117647058823,
    "PEHE": 0.08713846114344326,
    "Delta_CATE": -0.0006293803453445435,
    "Sens_Age": 0.00036745393299497664
}
Report saved to results/final_sota_report_q_seed_43.md
