Script started...

[Seed 42] Loading data...
Training Full DLC (SOTA) from scratch (Seed 42)
[Full DLC (SOTA)] Epoch 5/65 | loss_total=2.0315 recon=0.0562 hsic=0.0212 pred=0.3449
[Full DLC (SOTA)] Val@Ep8 | score=1.3377 AUC=0.7988 Acc=0.8463 F1=0.5767 PEHE=0.0405 dCATE=0.1015 Sens=0.0092 thr=0.36 feasible=0
[Full DLC (SOTA)] Epoch 10/65 | loss_total=1.9374 recon=0.0185 hsic=0.0211 pred=0.3430
[Full DLC (SOTA)] Val@Ep12 | score=1003.0864 AUC=0.7959 Acc=0.8252 F1=0.5836 PEHE=0.0343 dCATE=0.1401 Sens=0.0103 thr=0.25 feasible=1
[Full DLC (SOTA)] Epoch 15/65 | loss_total=1.9053 recon=0.0132 hsic=0.0209 pred=0.3418
[Full DLC (SOTA)] Val@Ep16 | score=1003.1081 AUC=0.7992 Acc=0.8296 F1=0.5762 PEHE=0.0170 dCATE=0.1524 Sens=0.0115 thr=0.23 feasible=1
[Full DLC (SOTA)] Val@Ep20 | score=1003.1129 AUC=0.7980 Acc=0.8296 F1=0.5762 PEHE=0.0205 dCATE=0.1657 Sens=0.0135 thr=0.25 feasible=1
[Full DLC (SOTA)] Epoch 20/65 | loss_total=1.8632 recon=0.0125 hsic=0.0211 pred=0.3344
[Full DLC (SOTA)] Val@Ep24 | score=1003.0920 AUC=0.7943 Acc=0.8252 F1=0.5745 PEHE=0.0196 dCATE=0.1599 Sens=0.0179 thr=0.24 feasible=1
[Full DLC (SOTA)] Epoch 25/65 | loss_total=1.8251 recon=0.0108 hsic=0.0210 pred=0.3281
[Full DLC (SOTA)] Val@Ep28 | score=1003.0776 AUC=0.7971 Acc=0.8296 F1=0.5666 PEHE=0.0188 dCATE=0.1575 Sens=0.0274 thr=0.25 feasible=1
[Full DLC (SOTA)] Epoch 30/65 | loss_total=1.7932 recon=0.0105 hsic=0.0211 pred=0.3219
[Full DLC (SOTA)] Val@Ep32 | score=1003.0751 AUC=0.7965 Acc=0.8263 F1=0.5667 PEHE=0.0195 dCATE=0.1641 Sens=0.0298 thr=0.25 feasible=1
[Full DLC (SOTA)] Epoch 35/65 | loss_total=1.7624 recon=0.0101 hsic=0.0208 pred=0.3166
[Full DLC (SOTA)] Val@Ep36 | score=1003.0674 AUC=0.7949 Acc=0.8263 F1=0.5642 PEHE=0.0215 dCATE=0.1744 Sens=0.0394 thr=0.25 feasible=1
[Full DLC (SOTA)] Val@Ep40 | score=1003.0063 AUC=0.7930 Acc=0.8408 F1=0.5517 PEHE=0.0346 dCATE=0.1192 Sens=0.0396 thr=0.29 feasible=1
[Full DLC (SOTA)] Epoch 40/65 | loss_total=1.7295 recon=0.0100 hsic=0.0205 pred=0.3109
[Full DLC (SOTA)] Val@Ep44 | score=1003.0062 AUC=0.7925 Acc=0.8118 F1=0.5493 PEHE=0.0203 dCATE=0.1647 Sens=0.0456 thr=0.18 feasible=1
[Full DLC (SOTA)] Epoch 45/65 | loss_total=1.6978 recon=0.0086 hsic=0.0207 pred=0.3054
[Full DLC (SOTA)] Val@Ep48 | score=1002.9692 AUC=0.7908 Acc=0.7996 F1=0.5500 PEHE=0.0232 dCATE=0.1414 Sens=0.0427 thr=0.15 feasible=1
[Full DLC (SOTA)] Epoch 50/65 | loss_total=1.6773 recon=0.0083 hsic=0.0206 pred=0.3017
[Full DLC (SOTA)] Val@Ep52 | score=1002.9636 AUC=0.7916 Acc=0.8129 F1=0.5385 PEHE=0.0235 dCATE=0.1389 Sens=0.0457 thr=0.16 feasible=1
[Full DLC (SOTA)] Epoch 55/65 | loss_total=1.6605 recon=0.0082 hsic=0.0205 pred=0.2987
[Full DLC (SOTA)] Val@Ep56 | score=1002.9612 AUC=0.7911 Acc=0.8196 F1=0.5371 PEHE=0.0233 dCATE=0.1266 Sens=0.0446 thr=0.16 feasible=1
[Full DLC (SOTA)] Val@Ep60 | score=1002.9717 AUC=0.7895 Acc=0.8218 F1=0.5322 PEHE=0.0213 dCATE=0.1505 Sens=0.0489 thr=0.17 feasible=1
[Full DLC (SOTA)] Epoch 60/65 | loss_total=1.6635 recon=0.0080 hsic=0.0205 pred=0.2990
[Full DLC (SOTA)] Val@Ep64 | score=1002.9738 AUC=0.7888 Acc=0.8207 F1=0.5333 PEHE=0.0214 dCATE=0.1573 Sens=0.0523 thr=0.18 feasible=1
[Full DLC (SOTA)] Epoch 65/65 | loss_total=1.6368 recon=0.0075 hsic=0.0203 pred=0.2947
