=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=p_seed_42 d_hidden=128 num_layers=4 lambda_hsic=0.1 lambda_pred=2.0 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 42
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 18: Loss 1.5018 | AUC 0.8604 | CATE 0.0370 | PEHE 0.0873 | Sens 0.0003
  Ep 19: Loss 1.4927 | AUC 0.8608 | CATE 0.0402 | PEHE 0.0857 | Sens 0.0003
  Ep 20: Loss 1.4903 | AUC 0.8596 | CATE 0.0428 | PEHE 0.0851 | Sens 0.0003
  Ep 21: Loss 1.5076 | AUC 0.8585 | CATE 0.0424 | PEHE 0.0856 | Sens 0.0003
  Ep 22: Loss 1.5532 | AUC 0.8585 | CATE 0.0418 | PEHE 0.0862 | Sens 0.0003
  Ep 23: Loss 1.5175 | AUC 0.8581 | CATE 0.0443 | PEHE 0.0862 | Sens 0.0003
  Ep 24: Loss 1.5886 | AUC 0.8589 | CATE 0.0480 | PEHE 0.0863 | Sens 0.0003
  Ep 25: Loss 1.5171 | AUC 0.8581 | CATE 0.0501 | PEHE 0.0874 | Sens 0.0003
  Ep 26: Loss 1.4426 | AUC 0.8566 | CATE 0.0495 | PEHE 0.0892 | Sens 0.0003
  Ep 27: Loss 1.4817 | AUC 0.8577 | CATE 0.0479 | PEHE 0.0909 | Sens 0.0003
  Ep 28: Loss 1.5470 | AUC 0.8581 | CATE 0.0479 | PEHE 0.0913 | Sens 0.0003
  Ep 29: Loss 1.4915 | AUC 0.8581 | CATE 0.0475 | PEHE 0.0921 | Sens 0.0003
  Ep 30: Loss 1.4669 | AUC 0.8566 | CATE 0.0495 | PEHE 0.0917 | Sens 0.0003
  Ep 31: Loss 1.5050 | AUC 0.8566 | CATE 0.0522 | PEHE 0.0912 | Sens 0.0003
  Ep 32: Loss 1.5286 | AUC 0.8562 | CATE 0.0533 | PEHE 0.0917 | Sens 0.0004
  Ep 33: Loss 1.5401 | AUC 0.8555 | CATE 0.0542 | PEHE 0.0920 | Sens 0.0003
  Ep 34: Loss 1.5453 | AUC 0.8555 | CATE 0.0548 | PEHE 0.0934 | Sens 0.0004
  Ep 35: Loss 1.4694 | AUC 0.8555 | CATE 0.0537 | PEHE 0.0938 | Sens 0.0003
  Ep 36: Loss 1.5501 | AUC 0.8562 | CATE 0.0541 | PEHE 0.0930 | Sens 0.0003
  Ep 37: Loss 1.4886 | AUC 0.8570 | CATE 0.0550 | PEHE 0.0921 | Sens 0.0003
  Ep 38: Loss 1.4999 | AUC 0.8566 | CATE 0.0565 | PEHE 0.0922 | Sens 0.0003
  Ep 39: Loss 1.4989 | AUC 0.8555 | CATE 0.0594 | PEHE 0.0926 | Sens 0.0003
  Ep 40: Loss 1.5260 | AUC 0.8551 | CATE 0.0597 | PEHE 0.0945 | Sens 0.0003
  Ep 41: Loss 1.4766 | AUC 0.8543 | CATE 0.0608 | PEHE 0.0953 | Sens 0.0004
  Ep 42: Loss 1.4348 | AUC 0.8539 | CATE 0.0590 | PEHE 0.0962 | Sens 0.0003
  Ep 43: Loss 1.4303 | AUC 0.8551 | CATE 0.0575 | PEHE 0.0956 | Sens 0.0003
  Ep 44: Loss 1.4727 | AUC 0.8558 | CATE 0.0560 | PEHE 0.0958 | Sens 0.0003
  Ep 45: Loss 1.4718 | AUC 0.8558 | CATE 0.0556 | PEHE 0.0955 | Sens 0.0003
  Ep 46: Loss 1.5160 | AUC 0.8555 | CATE 0.0538 | PEHE 0.0949 | Sens 0.0003
  Ep 47: Loss 1.4816 | AUC 0.8562 | CATE 0.0560 | PEHE 0.0933 | Sens 0.0003
  Ep 48: Loss 1.4159 | AUC 0.8574 | CATE 0.0604 | PEHE 0.0916 | Sens 0.0003
  Ep 49: Loss 1.4708 | AUC 0.8577 | CATE 0.0635 | PEHE 0.0911 | Sens 0.0004
  Ep 50: Loss 1.4453 | AUC 0.8570 | CATE 0.0630 | PEHE 0.0912 | Sens 0.0003
  Ep 51: Loss 1.4405 | AUC 0.8555 | CATE 0.0616 | PEHE 0.0924 | Sens 0.0003
  Ep 52: Loss 1.4976 | AUC 0.8543 | CATE 0.0602 | PEHE 0.0941 | Sens 0.0004
  Ep 53: Loss 1.4805 | AUC 0.8535 | CATE 0.0599 | PEHE 0.0959 | Sens 0.0004
  Ep 54: Loss 1.4310 | AUC 0.8539 | CATE 0.0597 | PEHE 0.0971 | Sens 0.0004
  Ep 55: Loss 1.4262 | AUC 0.8539 | CATE 0.0582 | PEHE 0.0991 | Sens 0.0003
  Ep 56: Loss 1.5555 | AUC 0.8539 | CATE 0.0593 | PEHE 0.0985 | Sens 0.0004
  Ep 57: Loss 1.4805 | AUC 0.8535 | CATE 0.0614 | PEHE 0.0977 | Sens 0.0004
  Ep 58: Loss 1.4769 | AUC 0.8535 | CATE 0.0612 | PEHE 0.0972 | Sens 0.0004
  Ep 59: Loss 1.4388 | AUC 0.8532 | CATE 0.0618 | PEHE 0.0966 | Sens 0.0004
  Ep 60: Loss 1.4452 | AUC 0.8543 | CATE 0.0620 | PEHE 0.0955 | Sens 0.0004

=== Final SOTA Results ===
{
    "AUC": 0.8577421815408085,
    "ACC": 0.7961165048543689,
    "F1": 0.7692307692307693,
    "PEHE": 0.09114179684891541,
    "Delta_CATE": 0.06346800178289413,
    "Sens_Age": 0.0003587790997698903
}
Report saved to results/final_sota_report_p_seed_42.md
